dataset,area,sex,ICCC,graph,year,age_group,measure,value_text
CYPC,British Columbia,3,30,L,2023,C,1,5
CYPC,British Columbia,3,30,L,2023,C,2,30
CYPC,British Columbia,3,30,L,2023,C,3,27.96
CYPC,British Columbia,3,30,L,2023,C,4,32.72
CYPC,British Columbia,3,30,L,2023,D,1,15
CYPC,British Columbia,3,30,L,2023,D,2,30
CYPC,British Columbia,3,30,L,2023,D,3,57.97
CYPC,British Columbia,3,30,L,2023,D,4,23.92
CYPC,British Columbia,3,30,L,2023,E,1,10
CYPC,British Columbia,3,30,L,2023,E,2,30
CYPC,British Columbia,3,30,L,2023,E,3,37.21
CYPC,British Columbia,3,30,L,2023,E,4,23.15
CYPC,British Columbia,3,30,L,2023,S,1,25
CYPC,British Columbia,3,30,L,2023,S,2,100
CYPC,British Columbia,3,30,L,2023,S,5,34.86
CYPC,British Columbia,3,30,L,2023,S,6,27.48
CYPC,British Columbia,3,31,L,2023,B,1,<5
CYPC,British Columbia,3,31,L,2023,B,2,<5
CYPC,British Columbia,3,31,L,2023,B,3,
CYPC,British Columbia,3,31,L,2023,B,4,
CYPC,British Columbia,3,31,L,2023,C,1,<5
CYPC,British Columbia,3,31,L,2023,C,2,<5
CYPC,British Columbia,3,31,L,2023,C,3,
CYPC,British Columbia,3,31,L,2023,C,4,
CYPC,British Columbia,3,31,L,2023,D,1,<5
CYPC,British Columbia,3,31,L,2023,D,2,5
CYPC,British Columbia,3,31,L,2023,D,3,
CYPC,British Columbia,3,31,L,2023,D,4,3.99
CYPC,British Columbia,3,31,L,2023,E,1,<5
CYPC,British Columbia,3,31,L,2023,E,2,<5
CYPC,British Columbia,3,31,L,2023,E,3,
CYPC,British Columbia,3,31,L,2023,E,4,
CYPC,British Columbia,3,31,L,2023,S,1,<5
CYPC,British Columbia,3,31,L,2023,S,2,15
CYPC,British Columbia,3,31,L,2023,S,5,
CYPC,British Columbia,3,31,L,2023,S,6,3.53
CYPC,British Columbia,3,32,L,2023,B,1,<5
CYPC,British Columbia,3,32,L,2023,B,2,<5
CYPC,British Columbia,3,32,L,2023,B,3,
CYPC,British Columbia,3,32,L,2023,B,4,
CYPC,British Columbia,3,32,L,2023,C,1,<5
CYPC,British Columbia,3,32,L,2023,C,2,15
CYPC,British Columbia,3,32,L,2023,C,3,
CYPC,British Columbia,3,32,L,2023,C,4,16.36
CYPC,British Columbia,3,32,L,2023,D,1,<5
CYPC,British Columbia,3,32,L,2023,D,2,10
CYPC,British Columbia,3,32,L,2023,D,3,
CYPC,British Columbia,3,32,L,2023,D,4,7.97
CYPC,British Columbia,3,32,L,2023,E,1,<5
CYPC,British Columbia,3,32,L,2023,E,2,10
CYPC,British Columbia,3,32,L,2023,E,3,
CYPC,British Columbia,3,32,L,2023,E,4,7.72
CYPC,British Columbia,3,32,L,2023,S,1,<5
CYPC,British Columbia,3,32,L,2023,S,2,35
CYPC,British Columbia,3,32,L,2023,S,5,
CYPC,British Columbia,3,32,L,2023,S,6,8.43
CYPC,British Columbia,3,33,L,2023,B,1,<5
CYPC,British Columbia,3,33,L,2023,B,2,<5
CYPC,British Columbia,3,33,L,2023,B,3,
CYPC,British Columbia,3,33,L,2023,B,4,
CYPC,British Columbia,3,33,L,2023,C,1,<5
CYPC,British Columbia,3,33,L,2023,C,2,<5
CYPC,British Columbia,3,33,L,2023,C,3,
CYPC,British Columbia,3,33,L,2023,C,4,
CYPC,British Columbia,3,33,L,2023,D,1,5
CYPC,British Columbia,3,33,L,2023,D,2,5
CYPC,British Columbia,3,33,L,2023,D,3,19.32
CYPC,British Columbia,3,33,L,2023,D,4,3.99
CYPC,British Columbia,3,33,L,2023,E,1,<5
CYPC,British Columbia,3,33,L,2023,E,2,5
CYPC,British Columbia,3,33,L,2023,E,3,
CYPC,British Columbia,3,33,L,2023,E,4,3.86
CYPC,British Columbia,3,33,L,2023,S,1,10
CYPC,British Columbia,3,33,L,2023,S,2,20
CYPC,British Columbia,3,33,L,2023,S,5,13.3
CYPC,British Columbia,3,33,L,2023,S,6,5.72
CYPC,British Columbia,3,34,L,2023,B,1,<5
CYPC,British Columbia,3,34,L,2023,B,2,<5
CYPC,British Columbia,3,34,L,2023,B,3,
CYPC,British Columbia,3,34,L,2023,B,4,
CYPC,British Columbia,3,34,L,2023,C,1,<5
CYPC,British Columbia,3,34,L,2023,C,2,5
CYPC,British Columbia,3,34,L,2023,C,3,
CYPC,British Columbia,3,34,L,2023,C,4,5.45
CYPC,British Columbia,3,34,L,2023,D,1,<5
CYPC,British Columbia,3,34,L,2023,D,2,10
CYPC,British Columbia,3,34,L,2023,D,3,
CYPC,British Columbia,3,34,L,2023,D,4,7.97
CYPC,British Columbia,3,34,L,2023,E,1,<5
CYPC,British Columbia,3,34,L,2023,E,2,5
CYPC,British Columbia,3,34,L,2023,E,3,
CYPC,British Columbia,3,34,L,2023,E,4,3.86
CYPC,British Columbia,3,34,L,2023,S,1,10
CYPC,British Columbia,3,34,L,2023,S,2,25
CYPC,British Columbia,3,34,L,2023,S,5,14.95
CYPC,British Columbia,3,34,L,2023,S,6,6.82
CYPC,British Columbia,3,35,L,2023,B,1,<5
CYPC,British Columbia,3,35,L,2023,B,2,<5
CYPC,British Columbia,3,35,L,2023,B,3,
CYPC,British Columbia,3,35,L,2023,B,4,
CYPC,British Columbia,3,35,L,2023,C,1,<5
CYPC,British Columbia,3,35,L,2023,C,2,5
CYPC,British Columbia,3,35,L,2023,C,3,
CYPC,British Columbia,3,35,L,2023,C,4,5.45
CYPC,British Columbia,3,35,L,2023,D,1,<5
CYPC,British Columbia,3,35,L,2023,D,2,<5
CYPC,British Columbia,3,35,L,2023,D,3,
CYPC,British Columbia,3,35,L,2023,D,4,
CYPC,British Columbia,3,35,L,2023,E,1,<5
CYPC,British Columbia,3,35,L,2023,E,2,<5
CYPC,British Columbia,3,35,L,2023,E,3,
CYPC,British Columbia,3,35,L,2023,E,4,
CYPC,British Columbia,3,35,L,2023,S,1,<5
CYPC,British Columbia,3,35,L,2023,S,2,10
CYPC,British Columbia,3,35,L,2023,S,5,
CYPC,British Columbia,3,35,L,2023,S,6,2.72
CYPC,British Columbia,3,36,L,2023,B,1,<5
CYPC,British Columbia,3,36,L,2023,B,2,<5
CYPC,British Columbia,3,36,L,2023,B,3,
CYPC,British Columbia,3,36,L,2023,B,4,
CYPC,British Columbia,3,36,L,2023,C,1,<5
CYPC,British Columbia,3,36,L,2023,C,2,<5
CYPC,British Columbia,3,36,L,2023,C,3,
CYPC,British Columbia,3,36,L,2023,C,4,
CYPC,British Columbia,3,36,L,2023,D,1,<5
CYPC,British Columbia,3,36,L,2023,D,2,<5
CYPC,British Columbia,3,36,L,2023,D,3,
CYPC,British Columbia,3,36,L,2023,D,4,
CYPC,British Columbia,3,36,L,2023,E,1,<5
CYPC,British Columbia,3,36,L,2023,E,2,<5
CYPC,British Columbia,3,36,L,2023,E,3,
CYPC,British Columbia,3,36,L,2023,E,4,
CYPC,British Columbia,3,36,L,2023,S,1,<5
CYPC,British Columbia,3,36,L,2023,S,2,<5
CYPC,British Columbia,3,36,L,2023,S,5,
CYPC,British Columbia,3,36,L,2023,S,6,
CYPC,British Columbia,3,40,L,2023,B,1,5
CYPC,British Columbia,3,40,L,2023,B,2,20
CYPC,British Columbia,3,40,L,2023,B,3,121.44
CYPC,British Columbia,3,40,L,2023,B,4,93.46
CYPC,British Columbia,3,40,L,2023,C,1,<5
CYPC,British Columbia,3,40,L,2023,C,2,20
CYPC,British Columbia,3,40,L,2023,C,3,
CYPC,British Columbia,3,40,L,2023,C,4,21.81
CYPC,British Columbia,3,40,L,2023,D,1,<5
CYPC,British Columbia,3,40,L,2023,D,2,5
CYPC,British Columbia,3,40,L,2023,D,3,
CYPC,British Columbia,3,40,L,2023,D,4,3.99
CYPC,British Columbia,3,40,L,2023,E,1,<5
CYPC,British Columbia,3,40,L,2023,E,2,<5
CYPC,British Columbia,3,40,L,2023,E,3,
CYPC,British Columbia,3,40,L,2023,E,4,
CYPC,British Columbia,3,40,L,2023,S,1,10
CYPC,British Columbia,3,40,L,2023,S,2,40
CYPC,British Columbia,3,40,L,2023,S,5,15.68
CYPC,British Columbia,3,40,L,2023,S,6,11.33
CYPC,British Columbia,3,41,L,2023,B,1,10
CYPC,British Columbia,3,41,L,2023,B,2,20
CYPC,British Columbia,3,41,L,2023,B,3,242.87
CYPC,British Columbia,3,41,L,2023,B,4,93.46
CYPC,British Columbia,3,41,L,2023,C,1,<5
CYPC,British Columbia,3,41,L,2023,C,2,15
CYPC,British Columbia,3,41,L,2023,C,3,
CYPC,British Columbia,3,41,L,2023,C,4,16.36
CYPC,British Columbia,3,41,L,2023,D,1,<5
CYPC,British Columbia,3,41,L,2023,D,2,5
CYPC,British Columbia,3,41,L,2023,D,3,
CYPC,British Columbia,3,41,L,2023,D,4,3.99
CYPC,British Columbia,3,41,L,2023,E,1,<5
CYPC,British Columbia,3,41,L,2023,E,2,<5
CYPC,British Columbia,3,41,L,2023,E,3,
CYPC,British Columbia,3,41,L,2023,E,4,
CYPC,British Columbia,3,41,L,2023,S,1,10
CYPC,British Columbia,3,41,L,2023,S,2,40
CYPC,British Columbia,3,41,L,2023,S,5,15.68
CYPC,British Columbia,3,41,L,2023,S,6,11.33
CYPC,British Columbia,3,42,L,2023,B,1,<5
CYPC,British Columbia,3,42,L,2023,B,2,<5
CYPC,British Columbia,3,42,L,2023,B,3,
CYPC,British Columbia,3,42,L,2023,B,4,
CYPC,British Columbia,3,42,L,2023,C,1,<5
CYPC,British Columbia,3,42,L,2023,C,2,<5
CYPC,British Columbia,3,42,L,2023,C,3,
CYPC,British Columbia,3,42,L,2023,C,4,
CYPC,British Columbia,3,42,L,2023,D,1,<5
CYPC,British Columbia,3,42,L,2023,D,2,<5
CYPC,British Columbia,3,42,L,2023,D,3,
CYPC,British Columbia,3,42,L,2023,D,4,
CYPC,British Columbia,3,42,L,2023,E,1,<5
CYPC,British Columbia,3,42,L,2023,E,2,<5
CYPC,British Columbia,3,42,L,2023,E,3,
CYPC,British Columbia,3,42,L,2023,E,4,
CYPC,British Columbia,3,42,L,2023,S,1,<5
CYPC,British Columbia,3,42,L,2023,S,2,<5
CYPC,British Columbia,3,42,L,2023,S,5,
CYPC,British Columbia,3,42,L,2023,S,6,
CYPC,British Columbia,3,50,L,2023,B,1,<5
CYPC,British Columbia,3,50,L,2023,B,2,5
CYPC,British Columbia,3,50,L,2023,B,3,
CYPC,British Columbia,3,50,L,2023,B,4,23.37
CYPC,British Columbia,3,50,L,2023,C,1,<5
CYPC,British Columbia,3,50,L,2023,C,2,10
CYPC,British Columbia,3,50,L,2023,C,3,
CYPC,British Columbia,3,50,L,2023,C,4,10.91
CYPC,British Columbia,3,50,L,2023,D,1,<5
CYPC,British Columbia,3,50,L,2023,D,2,<5
CYPC,British Columbia,3,50,L,2023,D,3,
CYPC,British Columbia,3,50,L,2023,D,4,
CYPC,British Columbia,3,50,L,2023,E,1,<5
CYPC,British Columbia,3,50,L,2023,E,2,<5
CYPC,British Columbia,3,50,L,2023,E,3,
CYPC,British Columbia,3,50,L,2023,E,4,
CYPC,British Columbia,3,50,L,2023,S,1,<5
CYPC,British Columbia,3,50,L,2023,S,2,20
CYPC,British Columbia,3,50,L,2023,S,5,
CYPC,British Columbia,3,50,L,2023,S,6,4.97
CYPC,British Columbia,3,60,L,2023,B,1,<5
CYPC,British Columbia,3,60,L,2023,B,2,5
CYPC,British Columbia,3,60,L,2023,B,3,
CYPC,British Columbia,3,60,L,2023,B,4,23.37
CYPC,British Columbia,3,60,L,2023,C,1,<5
CYPC,British Columbia,3,60,L,2023,C,2,10
CYPC,British Columbia,3,60,L,2023,C,3,
CYPC,British Columbia,3,60,L,2023,C,4,10.91
CYPC,British Columbia,3,60,L,2023,D,1,<5
CYPC,British Columbia,3,60,L,2023,D,2,10
CYPC,British Columbia,3,60,L,2023,D,3,
CYPC,British Columbia,3,60,L,2023,D,4,7.97
CYPC,British Columbia,3,60,L,2023,E,1,<5
CYPC,British Columbia,3,60,L,2023,E,2,<5
CYPC,British Columbia,3,60,L,2023,E,3,
CYPC,British Columbia,3,60,L,2023,E,4,
CYPC,British Columbia,3,60,L,2023,S,1,<5
CYPC,British Columbia,3,60,L,2023,S,2,25
CYPC,British Columbia,3,60,L,2023,S,5,
CYPC,British Columbia,3,60,L,2023,S,6,7.42
CYPC,British Columbia,3,61,L,2023,B,1,<5
CYPC,British Columbia,3,61,L,2023,B,2,5
CYPC,British Columbia,3,61,L,2023,B,3,
CYPC,British Columbia,3,61,L,2023,B,4,23.37
CYPC,British Columbia,3,61,L,2023,C,1,<5
CYPC,British Columbia,3,61,L,2023,C,2,15
CYPC,British Columbia,3,61,L,2023,C,3,
CYPC,British Columbia,3,61,L,2023,C,4,16.36
CYPC,British Columbia,3,61,L,2023,D,1,<5
CYPC,British Columbia,3,61,L,2023,D,2,10
CYPC,British Columbia,3,61,L,2023,D,3,
CYPC,British Columbia,3,61,L,2023,D,4,7.97
CYPC,British Columbia,3,61,L,2023,E,1,<5
CYPC,British Columbia,3,61,L,2023,E,2,<5
CYPC,British Columbia,3,61,L,2023,E,3,
CYPC,British Columbia,3,61,L,2023,E,4,
CYPC,British Columbia,3,61,L,2023,S,1,<5
CYPC,British Columbia,3,61,L,2023,S,2,25
CYPC,British Columbia,3,61,L,2023,S,5,
CYPC,British Columbia,3,61,L,2023,S,6,7.42
CYPC,British Columbia,3,62,L,2023,B,1,<5
CYPC,British Columbia,3,62,L,2023,B,2,<5
CYPC,British Columbia,3,62,L,2023,B,3,
CYPC,British Columbia,3,62,L,2023,B,4,
CYPC,British Columbia,3,62,L,2023,C,1,<5
CYPC,British Columbia,3,62,L,2023,C,2,<5
CYPC,British Columbia,3,62,L,2023,C,3,
CYPC,British Columbia,3,62,L,2023,C,4,
CYPC,British Columbia,3,62,L,2023,D,1,<5
CYPC,British Columbia,3,62,L,2023,D,2,<5
CYPC,British Columbia,3,62,L,2023,D,3,
CYPC,British Columbia,3,62,L,2023,D,4,
CYPC,British Columbia,3,62,L,2023,E,1,<5
CYPC,British Columbia,3,62,L,2023,E,2,<5
CYPC,British Columbia,3,62,L,2023,E,3,
CYPC,British Columbia,3,62,L,2023,E,4,
CYPC,British Columbia,3,62,L,2023,S,1,<5
CYPC,British Columbia,3,62,L,2023,S,2,<5
CYPC,British Columbia,3,62,L,2023,S,5,
CYPC,British Columbia,3,62,L,2023,S,6,
CYPC,British Columbia,3,63,L,2023,B,1,<5
CYPC,British Columbia,3,63,L,2023,B,2,<5
CYPC,British Columbia,3,63,L,2023,B,3,
CYPC,British Columbia,3,63,L,2023,B,4,
CYPC,British Columbia,3,63,L,2023,C,1,<5
CYPC,British Columbia,3,63,L,2023,C,2,<5
CYPC,British Columbia,3,63,L,2023,C,3,
CYPC,British Columbia,3,63,L,2023,C,4,
CYPC,British Columbia,3,63,L,2023,D,1,<5
CYPC,British Columbia,3,63,L,2023,D,2,<5
CYPC,British Columbia,3,63,L,2023,D,3,
CYPC,British Columbia,3,63,L,2023,D,4,
CYPC,British Columbia,3,63,L,2023,E,1,<5
CYPC,British Columbia,3,63,L,2023,E,2,<5
CYPC,British Columbia,3,63,L,2023,E,3,
CYPC,British Columbia,3,63,L,2023,E,4,
CYPC,British Columbia,3,63,L,2023,S,1,<5
CYPC,British Columbia,3,63,L,2023,S,2,<5
CYPC,British Columbia,3,63,L,2023,S,5,
CYPC,British Columbia,3,63,L,2023,S,6,
CYPC,British Columbia,3,70,L,2023,B,1,<5
CYPC,British Columbia,3,70,L,2023,B,2,<5
CYPC,British Columbia,3,70,L,2023,B,3,
CYPC,British Columbia,3,70,L,2023,B,4,
CYPC,British Columbia,3,70,L,2023,C,1,<5
CYPC,British Columbia,3,70,L,2023,C,2,5
CYPC,British Columbia,3,70,L,2023,C,3,
CYPC,British Columbia,3,70,L,2023,C,4,5.45
CYPC,British Columbia,3,70,L,2023,D,1,<5
CYPC,British Columbia,3,70,L,2023,D,2,<5
CYPC,British Columbia,3,70,L,2023,D,3,
CYPC,British Columbia,3,70,L,2023,D,4,
CYPC,British Columbia,3,70,L,2023,E,1,<5
CYPC,British Columbia,3,70,L,2023,E,2,<5
CYPC,British Columbia,3,70,L,2023,E,3,
CYPC,British Columbia,3,70,L,2023,E,4,
CYPC,British Columbia,3,70,L,2023,S,1,<5
CYPC,British Columbia,3,70,L,2023,S,2,5
CYPC,British Columbia,3,70,L,2023,S,5,
CYPC,British Columbia,3,70,L,2023,S,6,2.49
CYPC,British Columbia,3,71,L,2023,B,1,<5
CYPC,British Columbia,3,71,L,2023,B,2,<5
CYPC,British Columbia,3,71,L,2023,B,3,
CYPC,British Columbia,3,71,L,2023,B,4,
CYPC,British Columbia,3,71,L,2023,C,1,<5
CYPC,British Columbia,3,71,L,2023,C,2,5
CYPC,British Columbia,3,71,L,2023,C,3,
CYPC,British Columbia,3,71,L,2023,C,4,5.45
CYPC,British Columbia,3,71,L,2023,D,1,<5
CYPC,British Columbia,3,71,L,2023,D,2,<5
CYPC,British Columbia,3,71,L,2023,D,3,
CYPC,British Columbia,3,71,L,2023,D,4,
CYPC,British Columbia,3,71,L,2023,E,1,<5
CYPC,British Columbia,3,71,L,2023,E,2,<5
CYPC,British Columbia,3,71,L,2023,E,3,
CYPC,British Columbia,3,71,L,2023,E,4,
CYPC,British Columbia,3,71,L,2023,S,1,<5
CYPC,British Columbia,3,71,L,2023,S,2,10
CYPC,British Columbia,3,71,L,2023,S,5,
CYPC,British Columbia,3,71,L,2023,S,6,2.49
CYPC,British Columbia,3,72,L,2023,B,1,<5
CYPC,British Columbia,3,72,L,2023,B,2,<5
CYPC,British Columbia,3,72,L,2023,B,3,
CYPC,British Columbia,3,72,L,2023,B,4,
CYPC,British Columbia,3,72,L,2023,C,1,<5
CYPC,British Columbia,3,72,L,2023,C,2,<5
CYPC,British Columbia,3,72,L,2023,C,3,
CYPC,British Columbia,3,72,L,2023,C,4,
CYPC,British Columbia,3,72,L,2023,D,1,<5
CYPC,British Columbia,3,72,L,2023,D,2,<5
CYPC,British Columbia,3,72,L,2023,D,3,
CYPC,British Columbia,3,72,L,2023,D,4,
CYPC,British Columbia,3,72,L,2023,E,1,<5
CYPC,British Columbia,3,72,L,2023,E,2,<5
CYPC,British Columbia,3,72,L,2023,E,3,
CYPC,British Columbia,3,72,L,2023,E,4,
CYPC,British Columbia,3,72,L,2023,S,1,<5
CYPC,British Columbia,3,72,L,2023,S,2,<5
CYPC,British Columbia,3,72,L,2023,S,5,
CYPC,British Columbia,3,72,L,2023,S,6,
CYPC,British Columbia,3,73,L,2023,B,1,<5
CYPC,British Columbia,3,73,L,2023,B,2,<5
CYPC,British Columbia,3,73,L,2023,B,3,
CYPC,British Columbia,3,73,L,2023,B,4,
CYPC,British Columbia,3,73,L,2023,C,1,<5
CYPC,British Columbia,3,73,L,2023,C,2,<5
CYPC,British Columbia,3,73,L,2023,C,3,
CYPC,British Columbia,3,73,L,2023,C,4,
CYPC,British Columbia,3,73,L,2023,D,1,<5
CYPC,British Columbia,3,73,L,2023,D,2,<5
CYPC,British Columbia,3,73,L,2023,D,3,
CYPC,British Columbia,3,73,L,2023,D,4,
CYPC,British Columbia,3,73,L,2023,E,1,<5
CYPC,British Columbia,3,73,L,2023,E,2,<5
CYPC,British Columbia,3,73,L,2023,E,3,
CYPC,British Columbia,3,73,L,2023,E,4,
CYPC,British Columbia,3,73,L,2023,S,1,<5
CYPC,British Columbia,3,73,L,2023,S,2,<5
CYPC,British Columbia,3,73,L,2023,S,5,
CYPC,British Columbia,3,73,L,2023,S,6,
CYPC,British Columbia,3,80,L,2023,B,1,<5
CYPC,British Columbia,3,80,L,2023,B,2,<5
CYPC,British Columbia,3,80,L,2023,B,3,
CYPC,British Columbia,3,80,L,2023,B,4,
CYPC,British Columbia,3,80,L,2023,C,1,<5
CYPC,British Columbia,3,80,L,2023,C,2,<5
CYPC,British Columbia,3,80,L,2023,C,3,
CYPC,British Columbia,3,80,L,2023,C,4,
CYPC,British Columbia,3,80,L,2023,D,1,<5
CYPC,British Columbia,3,80,L,2023,D,2,5
CYPC,British Columbia,3,80,L,2023,D,3,
CYPC,British Columbia,3,80,L,2023,D,4,3.99
CYPC,British Columbia,3,80,L,2023,E,1,5
CYPC,British Columbia,3,80,L,2023,E,2,15
CYPC,British Columbia,3,80,L,2023,E,3,18.61
CYPC,British Columbia,3,80,L,2023,E,4,11.57
CYPC,British Columbia,3,80,L,2023,S,1,10
CYPC,British Columbia,3,80,L,2023,S,2,20
CYPC,British Columbia,3,80,L,2023,S,5,7.77
CYPC,British Columbia,3,80,L,2023,S,6,6.18
CYPC,British Columbia,3,81,L,2023,B,1,<5
CYPC,British Columbia,3,81,L,2023,B,2,<5
CYPC,British Columbia,3,81,L,2023,B,3,
CYPC,British Columbia,3,81,L,2023,B,4,
CYPC,British Columbia,3,81,L,2023,C,1,<5
CYPC,British Columbia,3,81,L,2023,C,2,<5
CYPC,British Columbia,3,81,L,2023,C,3,
CYPC,British Columbia,3,81,L,2023,C,4,
CYPC,British Columbia,3,81,L,2023,D,1,<5
CYPC,British Columbia,3,81,L,2023,D,2,<5
CYPC,British Columbia,3,81,L,2023,D,3,
CYPC,British Columbia,3,81,L,2023,D,4,
CYPC,British Columbia,3,81,L,2023,E,1,<5
CYPC,British Columbia,3,81,L,2023,E,2,10
CYPC,British Columbia,3,81,L,2023,E,3,
CYPC,British Columbia,3,81,L,2023,E,4,7.72
CYPC,British Columbia,3,81,L,2023,S,1,<5
CYPC,British Columbia,3,81,L,2023,S,2,10
CYPC,British Columbia,3,81,L,2023,S,5,
CYPC,British Columbia,3,81,L,2023,S,6,3.5
CYPC,British Columbia,3,82,L,2023,B,1,<5
CYPC,British Columbia,3,82,L,2023,B,2,<5
CYPC,British Columbia,3,82,L,2023,B,3,
CYPC,British Columbia,3,82,L,2023,B,4,
CYPC,British Columbia,3,82,L,2023,C,1,<5
CYPC,British Columbia,3,82,L,2023,C,2,<5
CYPC,British Columbia,3,82,L,2023,C,3,
CYPC,British Columbia,3,82,L,2023,C,4,
CYPC,British Columbia,3,82,L,2023,D,1,<5
CYPC,British Columbia,3,82,L,2023,D,2,<5
CYPC,British Columbia,3,82,L,2023,D,3,
CYPC,British Columbia,3,82,L,2023,D,4,
CYPC,British Columbia,3,82,L,2023,E,1,<5
CYPC,British Columbia,3,82,L,2023,E,2,<5
CYPC,British Columbia,3,82,L,2023,E,3,
CYPC,British Columbia,3,82,L,2023,E,4,
CYPC,British Columbia,3,82,L,2023,S,1,<5
CYPC,British Columbia,3,82,L,2023,S,2,<5
CYPC,British Columbia,3,82,L,2023,S,5,
CYPC,British Columbia,3,82,L,2023,S,6,
CYPC,British Columbia,3,83,L,2023,B,1,<5
CYPC,British Columbia,3,83,L,2023,B,2,<5
CYPC,British Columbia,3,83,L,2023,B,3,
CYPC,British Columbia,3,83,L,2023,B,4,
CYPC,British Columbia,3,83,L,2023,C,1,<5
CYPC,British Columbia,3,83,L,2023,C,2,<5
CYPC,British Columbia,3,83,L,2023,C,3,
CYPC,British Columbia,3,83,L,2023,C,4,
CYPC,British Columbia,3,83,L,2023,D,1,<5
CYPC,British Columbia,3,83,L,2023,D,2,<5
CYPC,British Columbia,3,83,L,2023,D,3,
CYPC,British Columbia,3,83,L,2023,D,4,
CYPC,British Columbia,3,83,L,2023,E,1,<5
CYPC,British Columbia,3,83,L,2023,E,2,10
CYPC,British Columbia,3,83,L,2023,E,3,
CYPC,British Columbia,3,83,L,2023,E,4,7.72
CYPC,British Columbia,3,83,L,2023,S,1,<5
CYPC,British Columbia,3,83,L,2023,S,2,10
CYPC,British Columbia,3,83,L,2023,S,5,
CYPC,British Columbia,3,83,L,2023,S,6,2.41
CYPC,British Columbia,3,84,L,2023,B,1,<5
CYPC,British Columbia,3,84,L,2023,B,2,<5
CYPC,British Columbia,3,84,L,2023,B,3,
CYPC,British Columbia,3,84,L,2023,B,4,
CYPC,British Columbia,3,84,L,2023,C,1,<5
CYPC,British Columbia,3,84,L,2023,C,2,<5
CYPC,British Columbia,3,84,L,2023,C,3,
CYPC,British Columbia,3,84,L,2023,C,4,
CYPC,British Columbia,3,84,L,2023,D,1,<5
CYPC,British Columbia,3,84,L,2023,D,2,<5
CYPC,British Columbia,3,84,L,2023,D,3,
CYPC,British Columbia,3,84,L,2023,D,4,
CYPC,British Columbia,3,84,L,2023,E,1,<5
CYPC,British Columbia,3,84,L,2023,E,2,<5
CYPC,British Columbia,3,84,L,2023,E,3,
CYPC,British Columbia,3,84,L,2023,E,4,
CYPC,British Columbia,3,84,L,2023,S,1,<5
CYPC,British Columbia,3,84,L,2023,S,2,<5
CYPC,British Columbia,3,84,L,2023,S,5,
CYPC,British Columbia,3,84,L,2023,S,6,
CYPC,British Columbia,3,85,L,2023,B,1,<5
CYPC,British Columbia,3,85,L,2023,B,2,<5
CYPC,British Columbia,3,85,L,2023,B,3,
CYPC,British Columbia,3,85,L,2023,B,4,
CYPC,British Columbia,3,85,L,2023,C,1,<5
CYPC,British Columbia,3,85,L,2023,C,2,<5
CYPC,British Columbia,3,85,L,2023,C,3,
CYPC,British Columbia,3,85,L,2023,C,4,
CYPC,British Columbia,3,85,L,2023,D,1,<5
CYPC,British Columbia,3,85,L,2023,D,2,<5
CYPC,British Columbia,3,85,L,2023,D,3,
CYPC,British Columbia,3,85,L,2023,D,4,
CYPC,British Columbia,3,85,L,2023,E,1,<5
CYPC,British Columbia,3,85,L,2023,E,2,<5
CYPC,British Columbia,3,85,L,2023,E,3,
CYPC,British Columbia,3,85,L,2023,E,4,
CYPC,British Columbia,3,85,L,2023,S,1,<5
CYPC,British Columbia,3,85,L,2023,S,2,<5
CYPC,British Columbia,3,85,L,2023,S,5,
CYPC,British Columbia,3,85,L,2023,S,6,
CYPC,British Columbia,3,90,L,2023,B,1,<5
CYPC,British Columbia,3,90,L,2023,B,2,<5
CYPC,British Columbia,3,90,L,2023,B,3,
CYPC,British Columbia,3,90,L,2023,B,4,
CYPC,British Columbia,3,90,L,2023,C,1,<5
CYPC,British Columbia,3,90,L,2023,C,2,<5
CYPC,British Columbia,3,90,L,2023,C,3,
CYPC,British Columbia,3,90,L,2023,C,4,
CYPC,British Columbia,3,90,L,2023,D,1,<5
CYPC,British Columbia,3,90,L,2023,D,2,5
CYPC,British Columbia,3,90,L,2023,D,3,
CYPC,British Columbia,3,90,L,2023,D,4,3.99
CYPC,British Columbia,3,90,L,2023,E,1,<5
CYPC,British Columbia,3,90,L,2023,E,2,10
CYPC,British Columbia,3,90,L,2023,E,3,
CYPC,British Columbia,3,90,L,2023,E,4,7.72
CYPC,British Columbia,3,90,L,2023,S,1,5
CYPC,British Columbia,3,90,L,2023,S,2,20
CYPC,British Columbia,3,90,L,2023,S,5,9.39
CYPC,British Columbia,3,90,L,2023,S,6,5.71
CYPC,British Columbia,3,91,L,2023,B,1,<5
CYPC,British Columbia,3,91,L,2023,B,2,<5
CYPC,British Columbia,3,91,L,2023,B,3,
CYPC,British Columbia,3,91,L,2023,B,4,
CYPC,British Columbia,3,91,L,2023,C,1,<5
CYPC,British Columbia,3,91,L,2023,C,2,<5
CYPC,British Columbia,3,91,L,2023,C,3,
CYPC,British Columbia,3,91,L,2023,C,4,
CYPC,British Columbia,3,91,L,2023,D,1,<5
CYPC,British Columbia,3,91,L,2023,D,2,<5
CYPC,British Columbia,3,91,L,2023,D,3,
CYPC,British Columbia,3,91,L,2023,D,4,
CYPC,British Columbia,3,91,L,2023,E,1,<5
CYPC,British Columbia,3,91,L,2023,E,2,<5
CYPC,British Columbia,3,91,L,2023,E,3,
CYPC,British Columbia,3,91,L,2023,E,4,
